Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
410	4.0900	192.153336	1778.279541	794.772888	194.765991	1781.604492	919.887451	142.045303	1901.872192	437.764740	129.583527	1779.411377	796.049316	186.579956	1811.958862	74.693443	144.100601	1952.449829	61.485683	299.365417	1901.379517	443.394958	254.723114	1777.147705	793.496338	269.437286	1718.169434	128.721741	327.772766	1848.568359	77.128212	191.441879	1906.139038	1270.645874	197.582794	1852.382813	1091.021484
411	4.1000	191.296036	1789.588135	796.737183	193.423218	1793.089233	921.856201	141.151428	1906.014893	437.034515	128.719131	1790.556641	797.773926	186.420990	1812.498779	74.608543	143.416840	1952.803955	61.127243	297.292358	1920.660645	447.671539	253.873001	1788.619507	795.700317	268.797699	1757.292358	120.637817	325.646820	1891.495850	77.901306	191.156525	1918.240845	1272.374512	196.985077	1863.989868	1092.772461
412	4.1100	190.473709	1800.906128	798.555725	192.155151	1804.588135	923.676331	140.363449	1910.168945	436.306183	127.891212	1801.709839	799.373047	186.289886	1813.051392	74.543015	142.773071	1953.170654	60.776611	295.074677	1939.465454	451.756409	253.056244	1800.102539	797.738159	267.967316	1796.804077	113.322136	323.207489	1934.131470	79.285507	190.869522	1930.303467	1273.988647	196.405548	1875.587158	1094.402954
413	4.1200	189.684219	1812.252563	800.209351	190.966644	1816.116089	925.329224	139.688919	1914.373291	435.566650	127.097488	1812.887817	800.831299	186.192627	1813.619873	74.499405	142.169098	1953.551880	60.441685	292.729584	1957.828003	455.604767	252.270905	1811.617310	799.587524	266.945770	1836.556885	106.891579	320.539459	1976.360718	81.368477	190.578674	1942.340820	1275.465820	195.844940	1887.190430	1095.891113
414	4.1300	188.925507	1823.644897	801.680847	189.862030	1827.686401	926.798157	139.133392	1918.661011	434.801727	126.335815	1824.106201	802.134521	186.133850	1814.206543	74.478500	141.604263	1953.948486	60.127102	290.275146	1975.784424	459.177307	251.515198	1823.183594	801.227295	265.736298	1876.391235	101.424362	317.710236	2018.063110	84.203453	190.282425	1954.365112	1276.786011	195.304718	1898.813477	1097.217407
415	4.1400	188.195511	1835.099365	802.954712	188.845001	1839.311523	928.068298	138.700485	1923.060547	433.997253	125.603912	1835.379272	803.270264	186.116989	1814.812134	74.479385	141.077423	1954.359985	59.834858	287.730408	1993.370605	462.440002	250.787155	1834.819580	802.639221	264.345520	1916.130737	96.962090	314.768768	2059.107910	87.806236	189.979660	1966.388672	1277.930298	194.786148	1910.469238	1098.363037
416	4.1500	187.492554	1846.630371	804.017761	187.918930	1851.002197	929.126648	138.391815	1927.593994	433.139221	124.899940	1846.719360	804.228149	186.144485	1815.436401	74.499840	140.586868	1954.785278	59.564754	285.114807	2010.621826	465.364563	250.085144	1846.541260	803.807373	262.782837	1955.585571	93.511047	311.747894	2099.354004	92.152725	189.669846	1978.421875	1278.882080	194.290619	1922.168823	1099.311768
417	4.1600	186.814896	1858.250488	804.858643	187.086472	1862.767578	929.962830	138.207092	1932.279297	432.214630	124.222160	1858.137695	804.998657	186.217880	1816.078735	74.536644	140.130188	1955.222046	59.314991	282.447723	2027.571899	467.928070	249.407669	1858.363037	804.718872	261.059967	1994.551880	91.045074	308.666473	2138.651611	97.181023	189.352737	1990.474243	1279.626343	193.819977	1933.921875	1100.048340
418	4.1700	186.161163	1869.970337	805.468201	186.349854	1874.615845	930.567871	138.144348	1937.128784	431.211548	123.569092	1869.643311	805.574829	186.338181	1816.736206	74.586258	139.704666	1955.666504	59.083244	279.748047	2044.252686	470.112610	248.753281	1870.297607	805.361450	259.189636	2032.815918	89.508614	305.532227	2176.845703	102.796272	189.028488	2002.554443	1280.150635	193.375595	1945.736816	1100.561279
419	4.1800	185.530090	1881.798828	805.839050	185.711029	1886.553467	930.934692	138.200256	1942.151245	430.119568	122.939590	1881.243530	805.950684	186.505859	1817.406616	74.644722	139.306717	1956.114746	58.866692	277.033539	2060.691162	471.904877	248.120468	1882.354248	805.727539	257.184448	2070.160400	88.821419	302.345062	2213.781738	108.878052	188.697372	2014.668701	1280.443970	192.959137	1957.619995	1100.838745
420	4.1900	184.920578	1893.743042	805.965576	185.171280	1898.586060	931.057739	138.370438	1947.351074	428.929565	122.332855	1892.944336	806.121948	186.721085	1818.085571	74.708549	138.933029	1956.561279	58.663300	274.320374	2076.913330	473.295624	247.508270	1894.541748	805.809326	255.055542	2106.373779	88.884575	299.101593	2249.312744	115.289467	188.359909	2026.823242	1280.497803	192.571808	1969.577393	1100.872314
421	4.2000	184.331680	1905.808228	805.843750	184.731949	1910.717896	930.932922	138.649902	1952.729858	427.634094	121.748085	1904.750122	806.085632	186.983871	1818.769409	74.774651	138.579926	1957.000732	58.471264	271.622742	2092.939941	474.278687	246.915298	1906.866455	805.601990	252.811584	2141.257568	89.588341	295.796997	2283.306152	121.888138	188.016586	2039.022949	1280.305298	192.214767	1981.613525	1100.655273
422	4.2100	183.762512	1917.998047	805.470947	184.393677	1922.952271	930.557373	139.033524	1958.286499	426.227020	121.184799	1916.663818	805.839478	187.294052	1819.453979	74.840668	138.244232	1957.427979	58.289673	268.952667	2108.787109	474.850220	246.340179	1919.332275	805.102478	250.458267	2174.637939	90.821114	292.428436	2315.651367	128.537109	187.667923	2051.270996	1279.861572	191.889069	1993.731201	1100.182617
423	4.2200	183.212448	1930.314941	804.845520	184.157150	1935.291870	929.929016	139.516357	1964.018311	424.703491	120.642899	1928.687012	805.382813	187.651505	1820.135376	74.905121	137.923126	1957.837769	58.118172	266.319611	2124.469238	475.008331	245.781967	1931.942627	804.308472	247.998428	2206.368408	92.478058	288.995209	2346.261719	135.114975	187.314362	2063.570313	1279.162842	191.595245	2005.933228	1099.450928
424	4.2300	182.680740	1942.759766	803.966858	184.022598	1947.738770	929.046631	140.094131	1969.922241	423.059845	120.122238	1940.820557	804.715332	188.056015	1820.810181	74.967308	137.614624	1958.225464	57.956863	263.730865	2139.996338	474.752045	245.239288	1944.698975	803.218628	245.432617	2236.337646	94.469109	285.499908	2375.079346	141.523804	186.956284	2075.922607	1278.206665	191.334076	2018.220825	1098.457031
425	4.2400	182.166885	1955.333008	802.835022	183.990448	1960.294434	927.909424	140.763382	1975.994995	421.293274	119.622993	1953.064453	803.837036	188.507446	1821.475342	75.027184	137.317673	1958.587402	57.806194	261.191772	2155.375000	474.080566	244.710754	1957.601563	801.833130	242.760406	2264.467285	96.723885	281.946930	2402.072754	147.693939	186.593933	2088.328857	1276.991577	191.105515	2030.595093	1097.200073
426	4.2500	181.670227	1968.033936	801.450500	184.060699	1972.960083	926.516602	141.521591	1982.232666	419.401520	119.145355	1965.417969	802.748657	189.005707	1822.128662	75.085289	137.031982	1958.920410	57.666523	258.705994	2170.609375	472.992767	244.195160	1970.649902	800.152283	239.981064	2290.707275	99.193115	278.341125	2427.231689	153.583847	186.227509	2100.790039	1275.516846	190.909851	2043.056641	1095.679321
427	4.2600	181.190308	1980.861572	799.814148	184.233322	1985.736816	924.868042	142.367096	1988.632080	417.382904	118.689728	1977.880005	801.451355	189.550735	1822.768555	75.142448	136.757950	1959.222412	57.538086	256.276062	2185.701904	471.487122	243.690781	1983.843018	798.177124	237.094818	2315.031006	101.846916	274.686707	2450.563232	159.176361	185.857040	2113.306152	1273.781982	190.747192	2055.605713	1093.894165
428	4.2700	180.726563	1993.814331	797.927124	184.508347	1998.625366	922.963623	143.298904	1995.190186	415.236053	118.256683	1990.448975	799.946167	190.142517	1823.393555	75.199715	136.496674	1959.491699	57.421028	253.903809	2200.653809	469.561554	243.196381	1997.179688	795.908203	234.103592	2337.426514	104.669792	270.986420	2472.082764	164.470978	185.482590	2125.877441	1271.786987	190.617081	2068.242432	1091.844971

