Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
186	1.8500	208.527481	12.626040	872.966797	216.715317	32.301540	996.325500	136.614929	117.398071	497.972595	146.083466	14.623932	876.792725	141.115799	185.028717	107.686081	98.689186	326.552002	107.685349	261.223236	-99.291176	508.188477	270.971497	10.628105	869.140808	233.202621	-315.988770	177.951538	241.325104	-234.737823	48.972252	188.751968	62.495049	1390.205688	199.628693	63.357231	1197.531860
187	1.8600	207.694275	39.433403	877.743103	215.631409	59.300659	1001.087463	138.205948	141.614517	500.411285	145.235687	41.082481	881.496704	142.639969	219.640411	110.620934	104.665878	362.422821	110.732994	261.955994	-67.825287	511.134094	270.152893	37.784309	873.989502	233.887070	-294.835419	189.706650	243.095856	-223.029099	55.310219	186.718399	87.592995	1394.318237	198.244843	89.019386	1202.230225
188	1.8700	206.810883	66.050026	881.446472	214.425934	85.903168	1004.813477	139.700150	165.793411	502.082703	144.337860	67.361336	885.091675	144.548080	249.525635	112.719101	110.865555	393.379059	111.988564	262.920746	-34.207546	512.487732	269.283905	64.738785	877.801270	234.321213	-272.155823	201.669662	245.284500	-207.904022	63.630314	184.839111	112.734001	1397.362183	196.909531	114.561485	1205.777588
189	1.8800	205.868927	92.502480	883.938293	213.124863	112.090546	1007.369263	141.064819	189.881378	502.927063	143.382629	93.498108	887.453613	146.888641	274.784851	113.686211	117.071136	419.468079	111.129761	264.171906	1.094094	512.342712	268.355225	91.506813	880.423035	234.583725	-247.826843	213.497162	247.806808	-188.924423	73.286583	183.099365	137.941406	1399.235229	195.625748	140.010757	1208.046875
190	1.8900	204.868576	118.826447	885.116577	211.755844	137.872208	1008.653503	142.279297	213.775177	502.873230	142.370651	119.537766	888.491089	149.665283	295.641510	113.370331	123.070427	440.877380	108.068100	265.745575	37.610210	510.846069	267.366516	118.115189	881.741943	234.799805	-221.623001	224.660889	250.597687	-165.838211	83.445328	181.481430	163.236221	1399.872192	194.393829	165.397308	1208.953735
191	1.9000	203.819016	145.059082	884.921387	210.346252	163.282669	1008.601807	143.337723	237.339157	501.850311	141.311127	145.522980	888.151855	152.839249	312.408325	111.762955	128.699463	457.905670	103.008049	267.647278	74.920959	508.168762	266.326843	144.595200	881.690796	235.105438	-193.298950	234.509354	253.638657	-138.565460	93.214935	179.966888	188.637894	1399.246338	193.211792	190.752518	1208.458984
192	1.9100	202.738739	171.231537	883.340149	208.921021	188.377075	1007.192322	144.248962	260.434021	499.802307	140.222366	171.485870	886.425537	156.337646	325.456451	108.985718	133.867523	470.944305	96.446419	269.844055	112.696518	504.486847	265.255157	170.977234	880.254761	235.618103	-162.672501	242.376724	256.961884	-107.170898	101.780258	178.539215	214.164841	1397.370361	192.076248	216.105438	1206.569214
193	1.9200	201.655212	197.361649	880.411499	207.501846	213.224503	1004.450684	145.035080	282.951691	496.706482	139.131210	197.439621	883.348511	160.061798	335.193787	105.266182	138.551178	480.467896	89.092628	272.263397	150.716721	499.973663	264.179230	197.283646	877.474365	236.423935	-129.669296	247.697662	260.629608	-71.836594	108.511398	177.186234	239.834351	1394.298706	190.983734	241.480057	1203.339478
194	1.9300	200.602127	223.447861	876.227356	206.106384	237.898880	1000.454651	145.728943	304.842560	492.590576	138.070908	223.373108	879.006714	163.892914	342.055481	100.905830	142.760162	487.018402	81.722160	274.799377	188.865616	494.801514	263.133362	223.522614	873.448059	237.576920	-94.317680	250.088089	264.700256	-32.833939	113.020866	175.902512	265.661621	1390.127808	189.933304	266.892792	1198.873291
195	1.9400	199.615662	249.465790	870.934387	204.748932	262.470215	995.337280	146.369995	326.121521	487.544952	137.077179	249.248611	873.537598	167.695847	346.505219	96.243271	146.495300	491.172455	75.011444	277.324554	227.106461	489.149719	262.154144	249.683014	868.331177	239.100861	-56.716461	249.381943	269.196625	9.510595	115.174744	174.690903	291.657806	1384.997925	188.927414	292.350800	1193.324463
196	1.9500	198.729279	275.369263	864.732483	203.440750	286.995514	989.288452	146.994415	346.843719	481.725861	136.183350	275.005859	867.132324	171.325195	349.037567	91.616066	149.724533	493.499939	69.414742	279.707245	265.446503	483.214172	261.275238	275.732635	862.332703	240.991394	-17.000662	245.632477	274.088165	54.856251	115.077744	173.563400	317.827667	1379.093140	187.974091	317.851715	1186.896118
197	1.9600	197.967987	301.098785	857.872314	202.189789	311.514374	982.552795	147.619263	367.057861	475.348785	135.414536	300.573425	860.034302	174.636902	350.169769	87.325806	152.390961	494.533752	65.121902	281.828888	303.903015	477.215302	260.521454	301.624176	855.710327	243.216522	24.685730	239.085999	279.294037	102.880463	113.040985	172.541168	344.166931	1372.638916	187.087433	343.384674	1179.838501
198	1.9700	197.343613	326.597107	850.649170	200.998428	336.050201	975.424316	148.226913	386.757935	468.673859	134.783066	325.885132	852.535522	177.504684	350.412201	83.612091	154.442612	494.752258	62.095730	283.597046	342.474976	471.401001	259.904114	327.309143	848.762756	245.717331	68.204956	230.140198	284.695770	153.281769	109.533539	171.653366	370.660217	1365.896729	186.288513	368.933899	1172.442749
199	1.9800	196.851379	351.828796	843.392578	199.861221	360.617188	968.233459	148.762009	405.854431	461.987274	134.285019	350.901001	844.966431	179.835724	350.218811	80.639565	155.860214	494.558899	60.146179	284.951569	381.124664	466.041504	259.417725	352.756592	841.818848	248.408188	113.433250	219.292938	290.147217	205.756607	105.110619	170.935547	397.280304	1359.155396	185.604752	394.481659	1165.031006
200	1.9900	196.469879	376.795959	836.450256	198.763397	385.228973	961.330872	149.147202	424.171204	455.580231	133.899872	375.623749	837.678589	181.580872	349.935059	78.502312	156.674469	494.256256	59.010761	285.863831	419.766632	461.415039	259.039856	377.968170	835.222046	251.179245	160.264679	207.087616	295.479462	259.976776	100.324608	170.426666	423.988800	1352.716797	185.069229	420.012634	1157.939453
201	2.0000	196.164490	401.546783	830.165771	197.682159	409.906433	955.063171	149.312988	441.467285	449.730804	133.593857	400.108612	831.022278	182.738541	349.779266	77.243690	156.966919	494.037201	58.419903	286.331329	458.264709	457.785034	258.735107	402.984955	829.309204	253.904312	208.613510	194.063049	300.507294	315.594818	95.642975	170.165848	450.739227	1346.879761	184.717377	445.518829	1151.499023
202	2.0100	195.894791	426.173645	824.851563	196.590240	434.683624	949.746155	149.227402	457.482483	444.694672	133.326904	424.461731	825.316650	183.353348	349.864258	76.883194	156.854477	494.000519	58.137321	286.368591	496.438599	455.373383	258.462677	427.885559	824.386597	256.452271	258.414795	180.718018	305.041382	372.277588	91.400002	170.188614	477.481445	1341.921387	184.583908	471.002411	1146.012695
203	2.0200	195.623535	450.801147	820.763916	195.460876	459.610535	945.639526	148.910675	472.004028	440.706818	133.061676	448.827576	820.821655	183.509048	350.238312	77.442329	156.468475	494.178558	57.977707	285.996399	534.079773	454.336273	258.185394	452.774750	820.706177	258.699860	309.621918	167.496002	308.902649	429.751221	87.796715	170.523132	504.167145	1338.078857	184.698029	496.477997	1141.733032
204	2.0300	195.324661	475.566956	818.082092	194.273544	484.750885	942.926392	148.427124	484.938568	437.988098	132.771378	473.367340	817.717285	183.314011	350.936584	78.960442	155.934341	494.573700	57.804176	285.232849	570.972839	454.747803	257.877930	477.766602	818.446960	260.542542	362.200043	154.785858	311.937225	487.830994	84.937439	171.187073	530.754456	1335.532837	185.078018	521.971802	1138.844727
205	2.0400	194.986969	500.600983	816.898438	193.019150	510.176697	941.702209	147.859985	496.363159	436.743042	132.443848	498.235107	816.093872	182.879608	352.026276	81.494881	155.357590	495.192047	57.516613	284.090393	606.916870	456.593750	257.530090	502.966919	817.703125	261.900238	416.108887	142.934174	314.023865	546.415283	82.878235	172.184998	557.211731	1334.397217	185.726639	547.519470	1137.455688
206	2.0500	194.614197	526.007568	817.218018	191.703293	535.959351	941.973877	147.283218	506.535461	437.143494	132.081970	523.556641	815.954468	182.295776	353.635315	85.106621	154.815948	496.063843	57.038399	282.580292	641.747253	459.773438	257.146484	528.458496	818.481567	262.718628	471.278717	132.257324	315.076172	605.450378	81.660912	173.506653	583.518250	1334.713745	186.627777	573.159424	1137.595581
207	2.0600	194.220871	551.852539	818.967529	190.346985	562.158813	943.668457	146.742264	515.862244	439.300446	131.699585	549.413940	817.226807	181.609879	355.959412	89.837746	154.356735	497.245514	56.306232	280.720764	675.353149	464.107056	256.742096	554.291138	820.708374	262.968506	527.581787	123.046158	315.043823	664.881348	81.328751	175.126312	609.664917	1336.452393	187.745728	598.930359	1139.221924
208	2.0700	193.826523	578.158752	822.009888	188.984619	588.815979	946.647400	146.247421	524.845825	443.235077	131.316269	575.838562	819.779846	180.816879	359.248596	95.688560	153.997955	498.804016	55.267170	278.544983	707.690063	469.350067	256.336761	580.478882	824.239929	262.643616	584.806519	115.559135	313.916901	724.604248	81.928825	177.003723	635.653076	1339.516479	189.028030	624.864563	1142.229736
209	2.0800	193.449097	604.908325	826.160339	187.660492	615.946838	950.724304	145.776810	534.030823	448.856384	130.950211	602.814026	823.441589	179.864838	363.780090	102.601158	153.731934	500.794830	53.888737	276.104401	738.781494	475.214294	255.947952	607.002563	828.879272	261.758545	642.635437	110.004379	311.731171	784.424011	83.507202	179.086502	661.493469	1343.750977	190.410736	650.984619	1146.462891
210	2.0900	193.099930	632.050415	831.202881	186.423920	643.540039	955.681702	145.284744	543.965088	455.949890	130.613113	630.283569	828.014709	178.673401	369.824738	110.454323	153.528625	503.246429	52.185555	273.466095	768.705444	481.393402	255.586716	633.817322	834.390991	260.346893	700.631775	106.513718	308.570465	844.023193	86.099472	181.313751	687.204285	1348.953979	191.826111	677.300476	1151.725586
211	2.1000	192.781296	659.512329	836.904175	185.323959	671.557495	961.286011	144.712753	555.174561	464.178833	130.307358	658.161987	833.289307	177.157974	377.614594	119.072289	153.337692	506.164612	50.251122	270.704956	797.569824	487.587677	255.255219	660.862610	840.519104	258.458649	758.240295	105.112862	304.565186	902.948425	89.714783	183.620346	712.809204	1354.888794	193.210526	703.808350	1157.792847
212	2.1100	192.486664	687.210876	843.024902	184.403961	699.936829	967.299866	144.001053	568.145874	473.101563	130.025894	686.348450	839.050781	175.253738	387.313263	128.247910	153.091293	509.553619	48.279316	267.891663	825.487976	493.524048	254.947433	688.073242	846.998962	256.156830	814.808044	105.694672	299.885376	960.621643	94.312180	185.941330	738.335388	1361.297729	194.510376	730.492493	1164.420776
213	2.1200	192.202423	715.064392	849.328247	183.697220	728.595703	973.489868	143.097656	583.303406	482.206482	129.754181	714.740479	845.085815	172.935684	398.992279	137.776657	152.706696	513.449219	46.566730	265.080872	852.564209	498.971191	254.650635	715.388245	853.570801	253.511612	869.630432	108.004898	294.730438	1016.383667	99.768333	188.216110	763.811890	1367.914795	195.687363	757.328064	1171.354126
214	2.1300	191.910889	743.003357	855.586365	183.223679	757.438721	979.633545	141.963104	600.983398	490.962738	129.473251	743.246643	851.185486	170.233170	412.618042	147.492752	152.090515	517.953125	45.491680	262.303467	878.895081	503.750397	254.348526	742.760071	859.987244	250.593277	922.015442	111.650803	289.312775	1069.563477	105.843575	190.391800	789.267395	1374.478027	196.720108	784.285217	1178.334229
215	2.1400	191.593018	770.978088	861.584961	182.988510	786.365662	985.523376	140.570984	621.407043	498.878662	129.162720	771.796570	857.149048	167.235504	428.057037	157.292831	151.142899	523.264893	45.465534	259.566833	904.576965	507.739075	254.023285	770.159607	866.020752	247.463791	971.349670	116.135086	283.831696	1119.555420	112.161415	192.425873	814.728943	1380.739258	197.604721	811.332642	1185.105713
216	2.1500	191.231628	798.961365	867.126038	182.982101	815.278870	990.969604	138.906082	644.658386	505.555817	128.804626	800.345093	862.785278	164.083313	445.104675	167.135498	149.762680	529.705750	46.858982	256.862762	929.712341	510.867065	253.658630	797.577637	871.466797	244.166779	1017.146973	120.907608	278.440308	1165.879761	118.216072	194.287567	840.220398	1386.473877	198.351303	838.441589	1191.425049
217	2.1600	190.814041	826.947144	872.030518	183.181854	844.090942	995.802002	136.962891	670.673706	510.727051	128.386108	828.871521	867.914490	160.942032	463.536407	177.013885	147.855225	537.719116	49.913456	254.179718	954.407166	513.104675	253.241928	825.022766	876.146606	240.719193	1059.071045	125.421196	273.214203	1208.213257	123.415276	195.958527	865.761169	1391.486450	198.981750	865.587708	1197.066528
218	2.1700	190.333969	854.944580	876.140137	183.555542	872.729126	999.870911	134.746292	699.244263	514.270874	127.901825	857.374451	872.370728	157.963455	483.163361	186.913559	145.344955	547.834351	54.674011	251.512405	978.762512	514.448669	252.766113	852.514771	879.909546	237.108612	1096.934082	129.180206	268.137543	1246.387939	127.152008	197.432236	891.365540	1395.615356	199.522888	892.752258	1201.830322
219	2.1800	189.793030	882.969116	879.319092	184.064850	901.138794	1003.046997	132.273285	730.036255	516.199341	127.354904	885.863159	876.003418	155.247177	503.876678	196.770523	142.187912	560.597168	60.972507	248.866653	1002.865540	514.908447	252.231125	880.074951	882.634766	233.298737	1130.679932	131.776245	263.112457	1280.366821	128.891159	198.713165	917.042664	1398.734253	200.004456	919.921021	1205.548828
220	2.1900	189.202057	911.033508	881.455872	184.669220	929.283447	1005.221497	129.573059	762.632324	516.621582	126.758575	914.348877	878.680054	152.813950	525.672668	206.438492	138.377655	576.486572	68.458794	246.258179	1026.786865	514.497803	251.645493	907.718140	884.231812	229.240738	1160.359985	132.912186	257.988770	1310.210693	128.256973	199.814835	942.797546	1400.752563	200.452026	947.083313	1208.092163
221	2.2000	188.582809	939.140259	882.464722	185.329529	957.143799	1006.306641	126.683296	796.587891	515.694336	126.136955	942.835754	880.286987	150.600494	548.655945	215.669830	133.940521	595.841003	76.655899	243.708908	1050.583984	513.231384	251.028687	935.444702	884.642517	224.884964	1186.104614	132.416306	252.602493	1336.043701	125.111031	200.757935	968.633118	1401.612915	200.885788	974.228699	1209.369385
222	2.2100	187.967804	967.275818	882.286865	186.010590	984.715210	1006.236816	123.643997	831.493835	513.574646	125.524643	971.315430	880.732544	148.478226	573.018188	224.117676	128.920639	618.813171	85.016357	241.241882	1074.309326	511.125275	250.410980	963.236206	883.841248	220.190536	1208.091187	130.247589	246.816162	1358.028320	119.604881	201.567596	994.551697	1401.289673	201.316833	1001.344299	1209.330444
223	2.2200	187.398361	995.407410	880.891968	186.683319	1012.002625	1004.971069	120.491951	867.030212	510.384491	124.964111	999.761597	879.949707	146.289215	598.993896	231.368774	123.362534	645.365295	92.974716	238.876297	1098.019653	508.202087	249.832657	991.053223	881.833984	215.133408	1226.516724	126.494301	240.557632	1376.357422	112.186111	202.270676	1020.557190	1399.785278	201.747543	1028.413086	1207.963257
224	2.2300	186.918976	1023.482056	878.279907	187.324707	1039.015991	1002.497742	117.259926	902.995605	506.198334	124.499817	1028.129028	877.902710	143.882965	626.802551	237.007416	117.299469	675.296448	100.001877	236.623260	1121.779907	504.498535	249.338135	1018.835144	878.657227	209.715408	1241.580566	121.364845	233.848785	1391.258057	103.544449	202.892899	1046.655273	1397.130249	202.171387	1055.411621	1205.292847
225	2.2400	186.571655	1051.428223	874.483459	187.917770	1065.765015	998.838623	113.980576	939.309631	501.050537	124.172836	1056.353638	874.591187	141.141617	656.597107	240.692673	110.752274	708.293396	105.663643	234.483871	1145.666504	500.073029	248.970444	1046.502930	874.375916	203.977066	1253.485718	115.172562	226.819702	1402.999023	94.499947	203.456253	1072.853882	1393.381714	202.575516	1082.311890	1201.379150
226	2.2500	186.390015	1079.159180	869.571594	188.450790	1092.254761	994.053772	110.690720	975.987610	494.960938	124.014954	1084.355469	870.057556	137.991241	688.438293	242.219711	103.737663	743.992432	109.670509	232.451782	1169.752075	495.009735	248.765076	1073.962891	869.085693	198.012589	1262.460083	108.311531	219.702942	1411.888184	85.859337	203.976532	1099.160522	1388.625366	202.942398	1109.082520	1196.317139
227	2.2600	186.394791	1106.579712	863.653809	188.915970	1118.483887	988.247070	107.431114	1013.101074	487.968231	124.045166	1112.044312	864.393311	134.404190	722.298279	241.545273	96.280891	782.041382	111.906395	230.520157	1194.081543	489.419250	248.744476	1101.114990	862.914307	191.981827	1268.791260	101.222946	212.809280	1418.266479	78.272690	204.461502	1125.581055	1382.977417	203.253036	1135.692871	1190.237793
228	2.2700	186.590851	1133.594849	856.883484	189.308411	1144.444580	981.568787	104.241966	1050.737061	480.163055	124.266823	1139.327515	857.742920	130.396683	758.083862	238.779160	88.427940	822.150452	112.434578	228.691879	1218.636108	483.433746	248.914856	1127.862183	856.024048	186.106781	1272.858154	94.351509	206.480652	1422.506104	72.130455	204.909607	1152.116699	1376.585327	203.488739	1162.116455	1183.309326
229	2.2800	186.965210	1160.120850	849.459595	189.625031	1170.125122	974.216858	101.158363	1088.963623	471.713470	124.666107	1166.120117	850.306763	126.023399	795.663208	234.154022	80.257103	864.115479	111.481331	226.988220	1243.300415	477.198853	249.264328	1154.121460	848.612427	180.644730	1275.137207	88.098457	201.020798	1425.021729	67.536072	205.309601	1178.761719	1369.630127	203.632553	1188.334595	1175.738281
230	2.2900	187.486938	1186.096558	841.624817	189.865250	1195.514282	966.433472	98.210152	1127.809448	462.876740	125.211899	1192.356934	842.339111	121.368202	834.891663	227.980667	71.886696	907.808594	109.390778	225.448792	1267.845093	470.864288	249.762054	1179.836182	840.910522	175.845840	1276.166748	82.778908	196.630554	1426.272949	64.354271	205.641113	1205.501343	1362.323364	203.669708	1214.338989	1167.767090
231	2.3000	188.109604	1211.494995	833.659485	190.032944	1220.607422	958.498657	95.426506	1167.254028	453.994568	125.857872	1218.004517	834.143433	116.532715	875.630920	220.599670	63.478104	953.146667	106.558586	224.122009	1291.937134	464.575256	250.361343	1204.985474	833.175537	171.908386	1276.466797	78.590141	193.382141	1426.722168	62.294243	205.876068	1232.311646	1354.904785	203.587158	1240.133423	1159.670166
232	2.3100	188.776398	1236.329468	825.868225	190.139328	1245.411377	950.716980	92.841827	1207.225830	445.472076	126.547470	1243.067993	826.057373	111.624481	917.760376	212.337784	55.230682	1000.055420	103.360207	223.049957	1315.182007	458.465363	251.005356	1229.590942	825.679199	168.945389	1276.460327	75.600121	191.223724	1426.773438	61.004776	205.981003	1259.158691	1347.633545	203.373520	1265.734619	1151.743408
233	2.3200	189.426163	1260.655396	818.562500	190.203430	1269.948364	943.400696	90.498947	1247.599854	437.743591	127.218979	1267.593384	818.433289	106.747696	961.184570	203.476334	47.365498	1048.444946	100.092415	222.253036	1337.185547	452.654663	251.633377	1253.717285	818.691650	166.969330	1276.442017	73.763008	190.009232	1426.732788	60.153870	205.920059	1286.001221	1340.778687	203.018768	1291.170288	1144.290283
234	2.3300	189.999725	1284.567749	812.039551	190.251892	1294.257202	936.849731	88.448204	1288.200195	431.229706	127.811920	1291.665771	811.614258	101.998100	1005.834473	194.234756	40.098919	1098.203857	96.945328	221.720718	1357.617920	447.254791	252.187546	1277.469604	812.464966	165.894760	1276.587646	72.955803	189.537323	1426.796631	59.478394	205.658401	1312.792969	1334.605347	202.515411	1316.479492	1137.604858
235	2.3400	190.446335	1308.194458	806.562012	190.316986	1318.395264	931.331787	86.742294	1328.799194	426.291901	128.273285	1315.403564	805.908203	97.462517	1051.666260	184.770370	33.615093	1149.207275	94.006287	221.412003	1376.253052	442.379883	252.619354	1300.985474	807.215942	165.560822	1276.973633	73.026794	189.585129	1427.053467	58.806870	205.165985	1339.486572	1329.359497	201.860535	1341.708618	1131.951660
236	2.3500	190.728043	1331.685303	802.340271	190.431183	1342.437500	927.063354	85.430695	1369.127441	423.192780	128.562653	1338.948608	801.566345	93.221130	1098.658447	175.189255	28.043909	1201.328613	91.286842	221.266983	1392.985596	438.160187	252.893341	1324.422119	803.114380	165.769577	1277.605957	73.846725	189.936218	1427.505493	58.053143	204.420975	1366.037720	1325.252808	201.057526	1366.908203	1127.548340
237	2.3600	190.823151	1355.198853	799.521606	190.621338	1366.474243	924.198730	84.554573	1408.889648	422.070007	128.656693	1362.454956	798.764832	89.350700	1146.805786	165.566589	23.451874	1254.449341	88.761261	221.225311	1407.837769	434.754150	252.989563	1347.942871	800.278442	166.329590	1278.460449	75.347183	190.402908	1428.107178	57.190506	203.412628	1392.408447	1322.450073	200.117371	1392.128540	1124.552979
238	2.3700	190.725754	1378.889282	798.186279	190.901947	1390.606934	922.822571	84.142464	1447.787598	422.929596	128.549500	1386.076050	797.598389	85.926125	1196.114380	155.970749	19.847061	1308.462280	86.397903	221.245102	1420.961304	432.349731	252.902039	1371.702393	798.774048	167.092514	1279.528564	77.534462	190.840332	1428.810303	56.219398	202.142838	1418.568848	1321.059448	199.058411	1417.414673	1123.058838
239	2.3800	190.444092	1402.892822	798.350647	191.271118	1414.940063	922.952942	84.204437	1485.541382	425.654114	128.250946	1409.951660	798.080994	83.019508	1246.592285	146.488159	17.195395	1363.269043	84.177673	221.315704	1432.632813	431.151062	252.637238	1395.833984	798.620361	167.973557	1280.859619	80.475998	191.151947	1429.601685	55.140354	200.626450	1444.497925	1321.128052	197.904999	1442.800537	1123.094849
240	2.3900	189.997406	1427.316528	799.973694	191.710236	1439.571899	924.546631	84.726730	1521.912598	430.020294	127.783691	1434.194824	800.152466	80.696007	1298.239258	137.241531	15.436982	1418.778320	82.101204	221.460800	1443.230957	431.349487	252.211090	1420.438232	799.795044	168.954575	1282.584961	84.267487	191.287369	1430.519775	53.937386	198.890213	1470.184204	1322.640869	196.683701	1468.307251	1124.632202
241	2.4000	189.413712	1452.227661	802.964172	192.187820	1464.582031	927.508118	85.667725	1556.721069	435.720886	127.179443	1458.880005	803.690552	79.007797	1351.030518	128.399933	14.500841	1474.900146	80.191719	221.731369	1453.205444	433.088226	251.647964	1445.575317	802.237793	170.071808	1284.924438	88.988937	191.237442	1431.652710	52.572540	196.970505	1495.624878	1325.524170	195.421783	1493.938721	1127.590820
242	2.4100	188.727005	1477.651245	807.188110	192.667084	1490.023804	931.698853	86.959343	1589.860352	442.391968	126.475189	1484.039551	808.523254	77.987373	1404.900269	120.176857	14.316498	1531.540894	78.499199	222.191208	1463.038452	436.427490	250.978867	1471.262939	805.853027	171.396667	1288.169434	94.662910	191.030060	1433.119873	50.990719	194.910446	1520.824829	1329.650513	194.143829	1519.683472	1131.846436
243	2.4200	187.974167	1503.572388	812.475952	193.113495	1515.921021	936.945435	88.513893	1621.302368	449.643799	125.709457	1509.665649	814.442383	77.642410	1459.722290	112.818802	14.822069	1588.591064	77.107422	222.898788	1473.204590	441.319763	250.238876	1497.479126	810.509583	173.016525	1292.650024	101.227921	190.726700	1435.043091	49.132935	192.756454	1545.796875	1334.847168	192.870438	1545.516235	1137.237549
244	2.4300	187.191833	1529.943359	818.629211	193.500504	1542.268066	943.047241	90.236076	1651.098877	457.093628	124.919411	1535.717773	821.214600	77.952087	1515.294556	106.582016	15.967308	1645.908569	76.140327	223.890228	1484.143311	447.600525	249.464264	1524.168945	816.043640	175.017883	1298.686768	108.535240	190.418915	1437.517700	46.954983	190.554962	1570.561035	1340.905273	191.615891	1571.404541	1143.570313
245	2.4400	186.413956	1556.689819	825.426575	193.811203	1569.032349	949.782837	92.037140	1679.373901	464.394806	124.138077	1562.129028	828.591187	78.866524	1571.332275	101.702568	17.711729	1703.301514	75.759132	225.168793	1496.238892	454.994263	248.689835	1551.250610	822.261841	177.471146	1306.538940	116.374405	190.222168	1440.585815	44.456341	188.349457	1595.143555	1347.589966	190.388779	1597.312988	1150.624390
246	2.4500	185.669830	1583.720459	832.630554	194.038437	1596.158691	956.915771	93.848412	1706.314331	471.259399	123.393471	1588.816650	836.313965	80.309769	1627.468506	98.363228	20.020878	1760.511597	76.145027	226.703064	1509.815796	463.133423	247.946228	1578.624268	828.947266	180.415314	1316.353882	124.524223	190.267731	1444.224365	41.726761	186.178406	1619.577148	1354.650391	189.191498	1623.209473	1158.157715
247	2.4600	184.983170	1610.933838	839.994324	194.181610	1623.573853	964.200439	95.631752	1732.160278	477.471954	122.707687	1615.688232	844.122437	82.186371	1683.265625	96.661293	22.862200	1817.209595	77.465012	228.434738	1525.138062	471.588684	247.258698	1606.179443	835.866211	183.841599	1328.133789	132.816498	190.693466	1448.360352	38.997547	184.073685	1643.899170	1361.829712	188.022095	1649.068604	1165.912109
248	2.4700	184.371979	1638.228149	847.269104	194.243713	1651.192017	971.390137	97.383537	1757.192627	482.893036	122.097183	1642.651733	851.760010	84.392349	1738.233154	96.582596	26.204702	1873.000732	79.827293	230.292328	1542.414917	479.908478	246.646759	1633.804688	842.778198	187.678864	1341.728027	141.189911	191.636505	1452.919189	36.670883	182.059677	1668.151123	1368.874512	186.876099	1674.873657	1173.623047
249	2.4800	183.849411	1665.510742	854.211060	194.228317	1678.920410	978.243286	99.130333	1781.716919	487.452148	121.573853	1669.623901	858.977539	86.829727	1791.852051	97.985405	30.023302	1927.440918	83.235886	232.206802	1561.802856	487.660522	246.124985	1661.397461	849.444580	191.789001	1356.861694	149.710342	193.225891	1457.901245	35.288837	180.153137	1692.374756	1375.542847	185.748856	1700.614868	1181.025146
250	2.4900	183.424149	1692.706665	860.589355	194.137070	1706.664551	984.532715	100.916138	1806.038330	491.133698	121.145073	1696.538818	865.540833	89.423203	1843.598022	100.599007	34.309978	1980.057983	87.557266	234.124359	1583.401367	494.469818	245.703262	1688.874512	855.637817	195.982956	1373.195068	158.547775	195.571884	1463.449219	35.432468	178.363373	1716.611450	1381.611938	184.636368	1726.288574	1187.864136
251	2.5000	183.100510	1719.765991	866.193115	193.968231	1734.333984	990.052673	102.785049	1830.435669	493.958923	120.814156	1723.353149	871.236450	92.135178	1892.968994	104.038071	39.083027	2030.378296	92.506561	236.014465	1607.239990	500.047974	245.386810	1716.178833	861.149902	200.061142	1390.404785	167.913925	198.751007	1469.868408	37.579147	176.693008	1740.897705	1386.883789	183.537521	1751.893921	1193.903809
252	2.5100	182.878586	1746.666992	870.837585	193.717102	1761.846558	994.626221	104.765259	1855.136108	495.966248	120.580551	1750.049805	875.877441	94.976646	1939.506714	107.832214	44.389263	2077.948975	97.658096	237.872360	1633.265381	504.208557	245.176651	1743.284058	865.797668	203.864319	1408.258911	177.984039	202.790222	1477.587402	41.984966	175.139145	1765.263550	1391.190308	182.453293	1777.431396	1198.936523
253	2.5200	182.753464	1773.415771	874.369263	193.377396	1789.132568	998.109497	106.859962	1880.295654	497.192902	120.438965	1776.636353	879.310181	98.008705	1982.817261	111.467903	50.292278	2122.356445	102.477142	239.717163	1661.329590	506.868134	245.067917	1770.195068	869.428284	207.312775	1426.666992	188.828369	207.655289	1487.085449	48.639786	173.694763	1789.730469	1394.396851	181.387817	1802.901123	1202.789917
254	2.5300	182.715561	1800.041016	876.670593	192.944366	1816.136841	1000.395569	109.047897	1905.991211	497.662598	120.380035	1803.139526	881.421082	101.331886	2022.587036	114.439369	56.847847	2163.246094	106.371887	241.587326	1691.197510	508.030182	245.051132	1796.942627	871.920166	210.417130	1445.696533	200.365341	213.247543	1498.820068	57.280651	172.350540	1814.310669	1396.403809	180.348389	1828.302368	1205.332520
255	2.5400	182.751465	1826.586060	877.663208	192.418198	1842.820679	1001.415039	111.292297	1932.222290	497.381439	120.391312	1829.595459	882.139526	105.066299	2058.588135	116.301125	64.078270	2200.334961	108.771729	243.534836	1722.573730	507.759033	245.111649	1823.576538	873.186646	213.258270	1465.557251	212.337006	219.416855	1513.173828	67.429878	171.096420	1839.007080	1397.149292	179.344299	1853.634644	1206.478638
