	Force Plate 1												Force Plate 2												Force Plate 3												Force Plate 4
Sample #	FP1_COP:X	FP1_COP:Y	FP1_COP:Z	FP1_Ref:X	FP1_Ref:Y	FP1_Ref:Z	FP1_Force:X	FP1_Force:Y	FP1_Force:Z	FP1_Moment:X	FP1_Moment:Y	FP1_Moment:Z	FP2_COP:X	FP2_COP:Y	FP2_COP:Z	FP2_Ref:X	FP2_Ref:Y	FP2_Ref:Z	FP2_Force:X	FP2_Force:Y	FP2_Force:Z	FP2_Moment:X	FP2_Moment:Y	FP2_Moment:Z	FP3_COP:X	FP3_COP:Y	FP3_COP:Z	FP3_Ref:X	FP3_Ref:Y	FP3_Ref:Z	FP3_Force:X	FP3_Force:Y	FP3_Force:Z	FP3_Moment:X	FP3_Moment:Y	FP3_Moment:Z	FP4_COP:X	FP4_COP:Y	FP4_COP:Z	FP4_Ref:X	FP4_Ref:Y	FP4_Ref:Z	FP4_Force:X	FP4_Force:Y	FP4_Force:Z	FP4_Moment:X	FP4_Moment:Y	FP4_Moment:Z
1490	0	0	0	198.839493	300.407135	0.055876	0.222301	-0.102151	-1.632847	-63.513913	184.023515	103.432006	0	0	0	202.900349	-304.364990	-0.079583	0.098405	-0.059811	1.335215	-7.111130	-76.493364	302.476003	204.765460	-1145.837209	0.234245	207.643188	-1058.390015	0.077032	-23.188478	187.145120	816.209837	-71405.665417	2343.691486	-3414.903666	0	0	0	-199.669022	-305.422272	-0.130892	0.536138	-0.155292	-0.201824	47.750546	-135.574432	-716.964387
1491	0	0	0	198.839493	300.407135	0.055876	-0.217325	0.072661	-3.047045	-18.506988	9.006984	-26.590437	0	0	0	202.900349	-304.364990	-0.079583	0.362734	0.206673	1.335476	-51.821279	29.215709	358.159852	204.886363	-1145.185002	0.232956	207.643188	-1058.390015	0.077032	-23.027680	187.739465	800.476208	-69507.749381	2201.432544	-3511.131227	0	0	0	-199.669022	-305.422272	-0.130892	0.358426	-0.067049	0.507504	-40.952282	-100.811283	-772.786284
1492	0	0	0	198.839493	300.407135	0.055876	-0.131248	-0.014780	0.487702	201.348007	10.210916	122.231185	0	0	0	202.900349	-304.364990	-0.079583	0.362209	0.206847	1.689598	-50.961564	-112.039350	265.226730	205.147177	-1145.121800	0.232542	207.643188	-1058.390015	0.077032	-22.419033	187.178131	784.386485	-68061.405603	1952.746610	-3323.835755	0	0	0	-199.669022	-305.422272	-0.130892	0.181990	0.020496	-0.911559	3.251951	-65.681253	-717.013945
1493	0	0	0	198.839493	300.407135	0.055876	0.486307	-0.189407	-1.279187	-18.519164	9.011361	-8.005713	0	0	0	202.900349	-304.364990	-0.079583	0.277704	0.028599	-0.435172	-51.766067	29.197414	320.958482	205.188300	-1144.604317	0.231583	207.643188	-1058.390015	0.077032	-22.526825	186.528455	768.655358	-66299.096750	1881.687052	-3420.031327	0	0	0	-199.669022	-305.422272	-0.130892	0.535075	-0.154711	1.571836	136.018495	4.670830	-661.200162
1494	0	0	0	198.839493	300.407135	0.055876	0.224642	-0.368707	-3.046652	69.413051	9.496436	66.390716	0	0	0	202.900349	-304.364990	-0.079583	0.100655	0.115895	-0.789600	123.926644	136.042392	395.569824	205.557222	-1144.629767	0.231199	207.643188	-1058.390015	0.077032	-21.830047	184.987221	751.137078	-64807.644511	1561.585954	-3345.785975	0	0	0	-199.669022	-305.422272	-0.130892	0.093456	0.020276	-0.911612	-130.352904	179.012048	-680.002811
1495	0	0	0	198.839493	300.407135	0.055876	-0.218483	0.073078	-1.279710	-237.884994	-132.276453	233.485293	0	0	0	202.900349	-304.364990	-0.079583	0.014499	-0.150032	-1.497840	80.409409	29.900893	376.956707	205.462729	-1144.304419	0.230736	207.643188	-1058.390015	0.077032	-21.669479	184.603522	735.047565	-63180.782851	1597.537446	-3328.888477	0	0	0	-199.669022	-305.422272	-0.130892	0.004512	-0.156379	0.507321	3.153847	-30.673508	-698.439827
1496	0	0	0	198.839493	300.407135	0.055876	0.129217	0.607809	0.487726	70.765382	-235.828922	-7.889548	0	0	0	202.900349	-304.364990	-0.079583	0.012545	0.027067	-0.789687	36.378477	29.657252	339.689805	205.563120	-1144.047523	0.230168	207.643188	-1058.390015	0.077032	-20.791454	183.332023	719.316384	-61644.454745	1490.722933	-3481.319411	0	0	0	-199.669022	-305.422272	-0.130892	-0.260458	-0.069054	-0.911795	47.389378	-30.514703	-549.727411
1497	0	0	0	198.839493	300.407135	0.055876	-0.040513	-0.369609	-0.926023	-105.617742	-166.658438	66.317528	0	0	0	202.900349	-304.364990	-0.079583	0.545794	-0.235517	-1.142887	80.256594	65.194060	358.338180	205.662786	-1143.031131	0.228263	207.643188	-1058.390015	0.077032	-21.349186	181.701702	701.799721	-59429.724831	1384.897702	-3144.337302	0	0	0	-199.669022	-305.422272	-0.130892	0.180487	0.197976	0.862043	-130.277086	144.016488	-661.405429
1498	0	0	0	198.839493	300.407135	0.055876	0.129465	0.430576	1.548169	-18.681043	44.046545	-45.183537	0	0	0	202.900349	-304.364990	-0.079583	-0.075786	-0.326365	0.272721	-51.906062	99.728926	172.117259	205.666756	-1142.622886	0.227540	207.643188	-1058.390015	0.077032	-20.830581	181.228589	685.352403	-57757.632427	1349.665509	-3108.512395	0	0	0	-199.669022	-305.422272	-0.130892	-0.261571	0.549864	-1.621464	2.839430	109.314822	-754.242811
1499	0	0	0	198.839493	300.407135	0.055876	-0.221056	0.339717	0.487560	-150.353137	-26.716421	66.255257	0	0	0	202.900349	-304.364990	-0.079583	-0.166680	0.026858	0.626535	-139.647525	-6.592198	246.442460	205.658246	-1143.007222	0.228227	207.643188	-1058.390015	0.077032	-19.958294	179.504023	664.616278	-56266.305518	1314.399959	-3072.477140	0	0	0	-199.669022	-305.422272	-0.130892	0.446293	0.286854	0.152708	91.488733	109.535088	-754.189735
1500	0	0	0	198.839493	300.407135	0.055876	-0.482935	-0.016649	0.487472	69.425227	9.492058	47.806004	0	0	0	202.900349	-304.364990	-0.079583	0.187566	0.028669	0.627060	-183.387512	-42.174762	134.790295	205.839129	-1142.575387	0.227256	207.643188	-1058.390015	0.077032	-19.255108	177.083662	652.462831	-54955.437175	1172.659831	-2809.795812	0	0	0	-199.669022	-305.422272	-0.130892	0.180501	0.021309	1.571566	-218.099124	-171.242957	-735.697732
1501	0	0	0	198.839493	300.407135	0.055876	-0.130305	-0.192262	0.487744	155.543902	360.399326	47.779779	0	0	0	202.900349	-304.364990	-0.079583	0.453250	0.030027	0.627454	-52.016486	99.765515	246.520211	205.961765	-1141.887820	0.225904	207.643188	-1058.390015	0.077032	-19.452358	175.634273	636.733215	-53193.139583	1065.953753	-2924.781719	0	0	0	-199.669022	-305.422272	-0.130892	0.181132	0.109294	0.152607	-85.506545	-30.887690	-679.907213
1502	0	0	0	198.839493	300.407135	0.055876	-0.395279	0.338200	-1.986823	202.364402	-165.039467	-7.819999	0	0	0	202.900349	-304.364990	-0.079583	0.715929	0.208832	2.044244	-51.530434	-6.123211	283.774528	206.264981	-1141.167937	0.224284	207.643188	-1058.390015	0.077032	-18.662641	174.098089	622.075237	-51521.101086	852.525725	-2964.059394	0	0	0	-199.669022	-305.422272	-0.130892	0.357143	0.021981	2.281137	180.474681	-30.245145	-735.504931
1503	0	0	0	198.839493	300.407135	0.055876	-0.392217	-0.194330	-2.340163	25.621004	-25.785667	47.785613	0	0	0	202.900349	-304.364990	-0.079583	0.540834	0.119029	0.981663	168.997743	-40.271376	339.921019	206.041323	-1141.443851	0.225030	207.643188	-1058.390015	0.077032	-18.058333	172.285864	602.054668	-50029.654015	959.909194	-2815.151728	0	0	0	-199.669022	-305.422272	-0.130892	0.535054	0.110290	0.507551	224.623186	4.915432	-586.804331
1504	0	0	0	198.839493	300.407135	0.055876	-0.133117	0.163035	1.901527	200.502083	185.399949	-7.903758	0	0	0	202.900349	-304.364990	-0.079583	0.275002	-0.058731	1.689599	35.726789	135.600848	414.039871	206.486496	-1141.542549	0.224686	207.643188	-1058.390015	0.077032	-17.716214	170.572521	587.755067	-48899.860917	675.187147	-2834.818377	0	0	0	-199.669022	-305.422272	-0.130892	0.535876	0.463161	-2.330422	-263.079151	38.729959	-512.764940
1505	0	0	0	198.839493	300.407135	0.055876	-0.131256	0.073795	-0.219253	25.904647	-60.864627	-100.883718	0	0	0	202.900349	-304.364990	-0.079583	0.277630	-0.059602	-0.081006	212.001290	171.768002	339.880565	206.575962	-1141.271800	0.224105	207.643188	-1058.390015	0.077032	-17.019054	169.209620	570.594079	-47318.100630	604.391518	-2761.118450	0	0	0	-199.669022	-305.422272	-0.130892	0.093463	-0.068058	-0.556851	-41.206383	-65.718378	-494.011971
1506	0	0	0	198.839493	300.407135	0.055876	-0.219393	-0.103738	1.548066	-458.015024	-63.427484	-64.030684	0	0	0	202.900349	-304.364990	-0.079583	0.101484	-0.149057	-0.435346	211.738051	207.097744	395.665204	206.605238	-1140.682502	0.223034	207.643188	-1058.390015	0.077032	-16.322590	167.134631	552.719133	-45510.459942	569.152056	-2744.304284	0	0	0	-199.669022	-305.422272	-0.130892	0.445223	0.375769	1.571608	224.525082	39.923168	-568.229969
1507	0	0	0	198.839493	300.407135	0.055876	-0.132646	0.074294	1.901548	-150.353137	-26.716421	66.255257	0	0	0	202.900349	-304.364990	-0.079583	0.011420	-0.060786	0.272720	124.425517	65.391963	302.601444	206.444155	-1140.237272	0.222438	207.643188	-1058.390015	0.077032	-16.428882	165.154005	538.063041	-44064.133184	641.047170	-2519.865258	0	0	0	-199.669022	-305.422272	-0.130892	-0.082945	-0.333847	-0.556870	-41.500696	39.304959	-438.289221
1508	0	0	0	198.839493	300.407135	0.055876	0.481856	0.343621	1.194953	157.952742	-95.167833	66.473378	0	0	0	202.900349	-304.364990	-0.079583	0.194480	-0.502976	-2.205643	35.947637	135.527669	265.233966	206.682071	-1139.680699	0.221182	207.643188	-1058.390015	0.077032	-16.624766	163.084494	523.407148	-42572.634851	499.142210	-2370.518292	0	0	0	-199.669022	-305.422272	-0.130892	-0.172350	-0.068602	-0.202277	47.737224	-170.521320	-549.681372
1509	0	0	0	198.839493	300.407135	0.055876	-0.130999	-0.192012	1.548145	25.495654	9.236389	-45.146394	0	0	0	202.900349	-304.364990	-0.079583	0.099152	0.204619	-0.081401	37.112982	-76.313756	209.537516	206.858750	-1139.516211	0.220687	207.643188	-1058.390015	0.077032	-15.659306	160.121007	505.533514	-41036.234637	392.460053	-2447.533358	0	0	0	-199.669022	-305.422272	-0.130892	0.181352	0.020844	0.152636	135.135560	319.740262	-494.032429
1510	0	0	0	198.839493	300.407135	0.055876	-0.042160	-0.103303	-0.572620	69.425227	9.492058	47.806004	0	0	0	202.900349	-304.364990	-0.079583	0.095769	0.558642	0.980786	-139.341894	-77.178548	283.679148	207.122493	-1139.069658	0.219595	207.643188	-1058.390015	0.077032	-14.961460	157.337061	488.732539	-39454.610446	250.207128	-2505.686109	0	0	0	-199.669022	-305.422272	-0.130892	0.269652	0.286182	-0.556861	-41.391449	4.291138	-475.449089
1511	0	0	0	198.839493	300.407135	0.055876	-0.217060	-0.281720	-0.572693	510.062804	-128.341539	66.711889	0	0	0	202.900349	-304.364990	-0.079583	0.009843	-0.060264	1.335083	36.752140	-5.709111	209.502259	207.104178	-1138.661257	0.218898	207.643188	-1058.390015	0.077032	-15.159075	155.620456	472.645818	-37962.973023	251.051314	-2186.902838	0	0	0	-199.669022	-305.422272	-0.130892	-0.083632	0.284837	-1.976003	-173.930514	-171.047648	-475.471152
1512	0	0	0	198.839493	300.407135	0.055876	-0.305925	-0.104705	-0.572793	68.903061	114.610761	-7.973307	0	0	0	202.900349	-304.364990	-0.079583	0.185086	0.205942	1.689335	-51.628037	29.151677	227.954677	207.163208	-1137.704172	0.217145	207.643188	-1058.390015	0.077032	-14.459495	152.483604	457.275672	-36291.099951	215.487273	-2339.618529	0	0	0	-199.669022	-305.422272	-0.130892	0.180055	0.286542	1.216746	-174.124542	-66.079197	-587.020151
1513	0	0	0	198.839493	300.407135	0.055876	-0.303344	-0.459919	-1.633108	-238.062635	-62.258570	-63.886849	0	0	0	202.900349	-304.364990	-0.079583	0.183731	0.471068	1.689203	-52.279725	135.095273	302.304912	207.709545	-1137.000720	0.215272	207.643188	-1058.390015	0.077032	-14.296240	148.904264	442.979594	-34844.838496	-33.363766	-2246.592903	0	0	0	-199.669022	-305.422272	-0.130892	0.182436	-0.244738	-0.556740	-174.325110	-65.969684	-252.477079
1514	0	0	0	198.839493	300.407135	0.055876	0.044356	0.074812	0.134329	-62.558400	8.795087	66.304415	0	0	0	202.900349	-304.364990	-0.079583	0.100203	0.204270	-0.789644	-140.008367	64.012448	246.407202	208.044730	-1137.356617	0.215508	207.643188	-1058.390015	0.077032	-13.776398	146.299875	427.251145	-33760.311605	-175.710066	-2304.166230	0	0	0	-199.669022	-305.422272	-0.130892	0.091734	0.286206	0.861961	-86.108491	144.211797	-401.178941
1515	0	0	0	198.839493	300.407135	0.055876	-0.042623	-0.103137	0.134314	157.195638	45.012317	85.024594	0	0	0	202.900349	-304.364990	-0.079583	0.102314	-0.414009	-0.081092	36.488901	29.620662	265.286852	207.973735	-1136.846671	0.214693	207.643188	-1058.390015	0.077032	-13.168177	143.604763	410.450119	-32223.934546	-139.941394	-2381.432647	0	0	0	-199.669022	-305.422272	-0.130892	-0.351104	-0.244780	3.344995	91.462087	39.641442	-419.623888
1516	0	0	0	198.839493	300.407135	0.055876	-0.217763	-0.192896	-0.219247	113.873470	-60.392684	-82.241433	0	0	0	202.900349	-304.364990	-0.079583	0.012093	0.115442	-0.789731	124.523120	30.117091	358.421127	207.625448	-1136.037580	0.213675	207.643188	-1058.390015	0.077032	-12.738293	140.644306	394.364856	-30641.889756	3.436833	-2025.297492	0	0	0	-199.669022	-305.422272	-0.130892	-0.171024	-0.687635	0.152657	-41.859683	179.317490	-419.749541
1517	0	0	0	198.839493	300.407135	0.055876	-0.395485	0.072559	0.487508	-194.468946	8.071852	-26.705505	0	0	0	202.900349	-304.364990	-0.079583	0.191245	0.027450	-1.851788	-184.330045	99.107774	283.525685	208.376803	-1136.233982	0.213146	207.643188	-1058.390015	0.077032	-12.487373	136.350992	378.282147	-29467.014950	-281.442823	-2139.287271	0	0	0	-199.669022	-305.422272	-0.130892	0.268808	0.198313	1.216828	179.870555	109.901371	-308.079576
1518	0	0	0	198.839493	300.407135	0.055876	0.130400	0.341669	0.841256	-193.214027	-237.218487	47.692033	0	0	0	202.900349	-304.364990	-0.079583	0.015707	-0.591561	-0.789378	-51.848885	29.224856	376.760750	208.112362	-1135.098786	0.211457	207.643188	-1058.390015	0.077032	-11.608212	133.481373	363.268867	-27885.136908	-173.942650	-1933.921774	0	0	0	-199.669022	-305.422272	-0.130892	-0.084256	0.108518	-0.202283	-41.587657	74.306619	-438.300731
1519	0	0	0	198.839493	300.407135	0.055876	0.131566	0.252678	-0.219123	113.565473	-25.304969	103.597330	0	0	0	202.900349	-304.364990	-0.079583	0.009465	0.116313	0.980875	80.713074	29.800271	172.348473	208.850763	-1133.838427	0.208380	207.643188	-1058.390015	0.077032	-10.909314	129.543551	347.185011	-26212.916182	-422.718162	-1822.305096	0	0	0	-199.669022	-305.422272	-0.130892	0.271615	-0.333200	-1.266122	91.939285	-170.344262	-345.211950
1520	0	0	0	198.839493	300.407135	0.055876	0.747268	0.078717	0.841723	26.191876	-130.921905	29.226011	0	0	0	202.900349	-304.364990	-0.079583	0.101484	-0.149057	-0.435346	37.223406	-76.350346	135.134518	207.403139	-1133.026344	0.208635	207.643188	-1058.390015	0.077032	-10.927834	124.093817	330.389560	-24676.336076	76.446547	-1655.284748	0	0	0	-199.669022	-305.422272	-0.130892	0.357540	0.375084	0.152626	47.190990	4.547908	-363.881818
1521	0	0	0	198.839493	300.407135	0.055876	0.134147	-0.102535	-1.279438	-107.382649	183.745960	-82.443900	0	0	0	202.900349	-304.364990	-0.079583	0.276349	0.293725	-0.435304	-139.078655	-112.508336	227.894554	208.294379	-1132.079019	0.205931	207.643188	-1058.390015	0.077032	-10.138141	118.291313	315.024000	-23230.242872	-208.249379	-1694.173813	0	0	0	-199.669022	-305.422272	-0.130892	0.446300	0.198520	0.507469	91.843361	-100.383539	-475.334945
1522	0	0	0	198.839493	300.407135	0.055876	-0.395493	0.161134	-0.219447	-62.943040	78.887338	84.872383	0	0	0	202.900349	-304.364990	-0.079583	0.452799	0.118402	0.627410	37.085376	-76.304609	228.138201	208.552665	-1131.135413	0.203971	207.643188	-1058.390015	0.077032	-9.702478	113.384226	303.590360	-22100.223261	-278.897568	-1487.969815	0	0	0	-199.669022	-305.422272	-0.130892	0.004051	0.285522	-0.557020	3.093774	-100.549049	-308.116668
1523	0	0	0	198.839493	300.407135	0.055876	0.132973	0.075030	-0.926014	158.523614	-200.303995	47.913793	0	0	0	202.900349	-304.364990	-0.079583	0.186892	-0.147559	1.689512	-316.255125	27.836194	301.965885	208.856185	-1130.536004	0.202563	207.643188	-1058.390015	0.077032	-10.080418	108.732855	286.078803	-20654.126781	-349.851246	-1489.527242	0	0	0	-199.669022	-305.422272	-0.130892	0.359071	-0.155732	-0.201930	-218.779070	3.899279	-326.869576
1524	0	0	0	198.839493	300.407135	0.055876	-0.039338	-0.547175	-1.279447	26.564340	-201.009721	29.242763	0	0	0	202.900349	-304.364990	-0.079583	-0.082101	0.293308	2.397139	36.002849	135.509374	228.032429	209.963707	-1129.915567	0.200183	207.643188	-1058.390015	0.077032	-9.468887	106.131629	272.138026	-19479.014617	-634.365728	-1396.123309	0	0	0	-199.669022	-305.422272	-0.130892	0.445400	0.817321	-0.556930	180.098010	4.914811	-252.287797
1525	0	0	0	198.839493	300.407135	0.055876	-0.214008	-0.725674	-1.632986	-282.089685	-62.479221	-8.161563	0	0	0	202.900349	-304.364990	-0.079583	0.361979	0.559826	0.627058	36.614110	-5.663373	302.506064	209.666210	-1129.109725	0.199111	207.643188	-1058.390015	0.077032	-7.869899	100.866822	259.273453	-18349.206249	-527.215880	-1341.064030	0	0	0	-199.669022	-305.422272	-0.130892	0.359057	0.020936	-0.911453	-130.185522	4.149965	-233.887918
1526	0	0	0	198.839493	300.407135	0.055876	-0.395742	0.338366	-1.279889	158.709848	-235.348224	47.922169	0	0	0	202.900349	-304.364990	-0.079583	0.099078	0.116417	0.272763	-7.083524	-76.502512	283.875104	210.476782	-1128.363526	0.196855	207.643188	-1058.390015	0.077032	-6.986376	96.937219	247.837571	-17354.903762	-704.959688	-1266.491670	0	0	0	-199.669022	-305.422272	-0.130892	0.271842	-0.509984	-0.911332	-85.827502	4.241846	-289.618493
1527	0	0	0	198.839493	300.407135	0.055876	-0.041928	-0.103387	-0.926087	334.918892	-269.478963	-44.878018	0	0	0	202.900349	-304.364990	-0.079583	0.009465	0.116313	0.980875	36.350871	29.666399	358.290489	210.835601	-1127.194837	0.194381	207.643188	-1058.390015	0.077032	-7.184520	93.619971	231.038562	-15908.559109	-739.935894	-1060.717570	0	0	0	-199.669022	-305.422272	-0.130892	0.004051	0.285522	-0.557020	-41.819473	109.387210	-196.697903
1528	0	0	0	198.839493	300.407135	0.055876	-0.482199	-0.459771	2.961845	-326.067968	-62.717381	-26.775054	0	0	0	202.900349	-304.364990	-0.079583	0.103956	0.291252	-3.622657	-7.306336	-5.943603	190.836149	209.884828	-1127.017317	0.195175	207.643188	-1058.390015	0.077032	-6.302924	88.887526	217.816342	-14959.525269	-490.336165	-986.844773	0	0	0	-199.669022	-305.422272	-0.130892	-0.439043	0.284654	0.152178	2.788319	4.480364	-233.808305
1529	0	0	0	198.839493	300.407135	0.055876	0.040583	0.784740	0.134159	69.449580	9.483304	10.636547	0	0	0	202.900349	-304.364990	-0.079583	-0.162024	-0.062910	-2.206389	79.923357	135.789604	339.702237	209.487344	-1124.578088	0.191346	207.643188	-1058.390015	0.077032	-6.046147	84.425309	206.739687	-13694.063835	-383.028237	-856.527151	0	0	0	-199.669022	-305.422272	-0.130892	0.447825	-0.243962	-0.201848	-174.869163	144.052372	-215.374700
1530	0	0	0	198.839493	300.407135	0.055876	0.219720	0.253062	-0.572532	421.498896	-23.668489	103.798698	0	0	0	202.900349	-304.364990	-0.079583	0.010747	-0.237014	1.335172	123.939465	171.280721	265.346975	209.967327	-1123.836650	0.189483	207.643188	-1058.390015	0.077032	-5.969937	80.494304	194.589658	-12744.918409	-453.876158	-744.382496	0	0	0	-199.669022	-305.422272	-0.130892	0.447172	-0.066946	0.152824	91.555831	-65.272383	-140.803536
1531	0	0	0	198.839493	300.407135	0.055876	-0.305950	0.161018	-2.693657	70.170155	-130.683745	47.839507	0	0	0	202.900349	-304.364990	-0.079583	0.097354	-0.059463	2.043458	125.673680	-146.476888	191.102620	209.311523	-1122.364158	0.187655	207.643188	-1058.390015	0.077032	-5.531464	76.124747	185.657958	-11886.245068	-311.131533	-670.216079	0	0	0	-199.669022	-305.422272	-0.130892	0.180480	0.286310	0.507281	91.426479	4.706714	-215.169433
1532	0	0	0	198.839493	300.407135	0.055876	-0.306885	0.249926	-1.986744	111.913738	290.082044	66.352476	0	0	0	202.900349	-304.364990	-0.079583	0.185759	0.382170	0.626884	-7.597181	29.395317	265.221533	210.237146	-1121.637615	0.185300	207.643188	-1058.390015	0.077032	-5.454237	71.217585	174.224750	-11027.338237	-453.022685	-444.716955	0	0	0	-199.669022	-305.422272	-0.130892	0.358625	0.109502	-0.556750	-130.631471	179.164149	-215.359672
1533	0	0	0	198.839493	300.407135	0.055876	0.400751	-0.722154	-0.572184	113.602003	-25.318101	47.843147	0	0	0	202.900349	-304.364990	-0.079583	-0.076320	0.291392	-1.498192	-6.917888	-76.557396	172.270721	210.611105	-1121.365869	0.184386	207.643188	-1058.390015	0.077032	-5.554834	67.734595	164.219468	-10349.609064	-488.706999	-558.567073	0	0	0	-199.669022	-305.422272	-0.130892	-0.085362	0.639102	-0.557190	-130.196665	4.156049	-215.302122
1534	0	0	0	198.839493	300.407135	0.055876	-0.043094	-0.014396	0.134292	289.576041	-24.387347	29.373485	0	0	0	202.900349	-304.364990	-0.079583	0.365066	-0.147002	0.981533	81.559968	-146.693086	209.638093	211.166235	-1118.508802	0.178713	207.643188	-1058.390015	0.077032	-5.740184	64.969983	158.503664	-9536.125492	-559.712937	-521.680141	0	0	0	-199.669022	-305.422272	-0.130892	0.092400	-0.067477	1.216809	-86.362592	179.304702	-122.404613
1535	0	0	0	198.839493	300.407135	0.055876	-0.217987	-0.281387	0.841175	-238.520334	7.859956	66.189347	0	0	0	202.900349	-304.364990	-0.079583	0.009465	0.116313	0.980875	36.418904	64.886387	190.866210	212.068740	-1118.791263	0.178161	207.643188	-1058.390015	0.077032	-5.659298	60.512765	150.287654	-9084.377665	-666.731686	-672.849858	0	0	0	-199.669022	-305.422272	-0.130892	0.180912	0.197744	0.152578	46.861070	74.636397	-103.704674
1536	0	0	0	198.839493	300.407135	0.055876	-0.044261	0.074595	1.194672	113.266069	44.756648	-7.927789	0	0	0	202.900349	-304.364990	-0.079583	0.189068	-0.060055	-0.081137	36.599325	29.584072	190.883839	213.214427	-1119.778408	0.178565	207.643188	-1058.390015	0.077032	-5.754319	56.149402	144.932119	-8903.542220	-809.082016	-635.101849	0	0	0	-199.669022	-305.422272	-0.130892	0.357972	0.286518	-0.202076	-86.273451	179.256030	-271.090354
1537	0	0	0	198.839493	300.407135	0.055876	0.307179	0.253696	0.134459	-282.782322	42.700752	196.245313	0	0	0	202.900349	-304.364990	-0.079583	0.011346	-0.148987	0.626886	169.649430	-146.214953	265.570952	212.944733	-1118.235988	0.176164	207.643188	-1058.390015	0.077032	-5.581463	52.406817	138.860074	-8315.997734	-737.613574	-560.494855	0	0	0	-199.669022	-305.422272	-0.130892	0.182635	-0.068186	-1.620995	135.336371	144.859806	-103.674618
1538	0	0	0	198.839493	300.407135	0.055876	-0.134780	0.606490	0.841020	26.936805	-271.097934	29.259515	0	0	0	202.900349	-304.364990	-0.079583	0.101862	-0.325634	-0.081136	36.155664	100.216206	246.650849	213.805802	-1119.413991	0.177236	207.643188	-1058.390015	0.077032	-5.052183	48.305731	131.000476	-7999.430626	-808.447744	-372.197630	0	0	0	-199.669022	-305.422272	-0.130892	0.005348	0.019824	-1.621130	-85.809577	-65.676410	-29.395399
1539	0	0	0	198.839493	300.407135	0.055876	-0.041431	-0.457851	1.194799	-369.414527	-168.113663	-156.871699	0	0	0	202.900349	-304.364990	-0.079583	0.012249	-0.325738	0.626974	-51.878456	99.719778	153.516467	212.072272	-1117.177559	0.175317	207.643188	-1058.390015	0.077032	-5.325888	43.320974	126.003802	-7412.136367	-559.247475	-486.443805	0	0	0	-199.669022	-305.422272	-0.130892	-0.084667	-0.067917	1.216703	268.843119	-64.825767	-122.111741
1540	0	0	0	198.839493	300.407135	0.055876	0.219985	-0.101319	1.901821	-61.801296	-131.385094	47.753206	0	0	0	202.900349	-304.364990	-0.079583	-0.167961	0.380185	0.272237	80.755466	-5.456323	265.369800	211.922410	-1114.260824	0.170359	207.643188	-1058.390015	0.077032	-5.240028	38.960157	122.078261	-6824.579257	-523.391769	-411.774164	0	0	0	-199.669022	-305.422272	-0.130892	0.445903	-0.154583	2.635980	91.165596	109.711525	-215.203963
1541	0	0	0	198.839493	300.407135	0.055876	0.485835	-0.100666	-1.279208	-63.724498	219.076254	140.593040	0	0	0	202.900349	-304.364990	-0.079583	0.191401	-0.413730	-0.435082	213.512693	-75.430669	172.597315	212.527941	-1114.547606	0.170160	207.643188	-1058.390015	0.077032	-4.442054	35.569966	114.217099	-6417.751203	-558.762089	-317.914877	0	0	0	-199.669022	-305.422272	-0.130892	0.182203	0.020380	-1.266292	-85.568798	-135.716226	-140.886667
1542	0	0	0	198.839493	300.407135	0.055876	0.133933	-0.279601	0.487938	-106.536725	8.556927	47.690936	0	0	0	202.900349	-304.364990	-0.079583	0.280931	0.115755	-2.914064	257.085095	30.692505	154.008956	212.259329	-1113.482991	0.168599	207.643188	-1058.390015	0.077032	-4.532084	31.214149	113.152203	-6237.018800	-523.148680	-337.041744	0	0	0	-199.669022	-305.422272	-0.130892	-0.087290	0.816814	1.925877	135.403227	144.823302	-215.188935
1543	0	0	0	198.839493	300.407135	0.055876	-0.043814	0.251577	-0.926172	201.210481	45.237346	47.883929	0	0	0	202.900349	-304.364990	-0.079583	0.275224	0.205872	0.627103	-7.945203	135.238291	134.963427	212.265230	-1113.736141	0.169037	207.643188	-1058.390015	0.077032	-4.092616	28.179309	105.290819	-5830.246189	-487.360207	-281.015721	0	0	0	-199.669022	-305.422272	-0.130892	0.447378	0.021272	-0.556668	135.913852	-65.180502	-196.534202
1544	0	0	0	198.839493	300.407135	0.055876	-0.214488	-0.548359	-2.339963	24.815194	114.411997	140.675701	0	0	0	202.900349	-304.364990	-0.079583	0.094044	0.382762	2.751479	126.214943	-252.383819	191.155506	213.805348	-1112.824799	0.165642	207.643188	-1058.390015	0.077032	-3.827060	25.685749	102.076903	-5559.341897	-630.157899	-507.328595	0	0	0	-199.669022	-305.422272	-0.130892	0.446506	0.286738	-0.202023	135.597254	39.855003	-103.640089
1545	0	0	0	198.839493	300.407135	0.055876	-0.307786	-0.015465	1.547988	244.816300	115.563402	66.480656	0	0	0	202.900349	-304.364990	-0.079583	0.537377	0.384852	2.398013	38.112691	-288.100235	265.445511	211.188439	-1111.443151	0.166255	207.643188	-1058.390015	0.077032	-3.384382	23.277931	97.074861	-5152.417777	-344.782245	-282.055121	0	0	0	-199.669022	-305.422272	-0.130892	0.092825	-0.067709	0.507345	179.866194	39.995556	-10.685019
