Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
77	0.7600	158.008270	-3223.028809	818.227356	167.632767	-3205.126953	941.752563	64.047203	-3087.401855	456.876495	95.641098	-3220.104980	822.662964	49.958248	-2949.289795	80.424149	205.953033	-3352.227783	462.326447	220.375488	-3225.952881	813.791626	177.544052	-3473.090576	77.781204	-4.698969	-2815.382568	112.982094	206.934402	-3325.380859	50.197426	149.669159	-3158.546631	1333.969482	158.493530	-3168.425781	1141.630615
78	0.7700	157.283508	-3207.683594	815.591431	166.928467	-3190.013184	939.148315	64.783203	-3069.096680	455.060272	94.932785	-3204.371582	819.985168	49.839489	-2920.092041	81.608009	205.769455	-3342.435059	461.665527	219.634293	-3210.995361	811.197876	177.948608	-3471.611816	79.590385	-1.517717	-2786.034912	118.616333	207.132584	-3324.349609	49.506126	148.190048	-3143.268066	1331.297119	157.142990	-3153.355713	1138.760620
79	0.7800	156.463654	-3192.065674	813.133789	166.190842	-3174.656494	936.721375	65.426201	-3050.990723	453.390686	94.133904	-3188.369873	817.519165	50.240330	-2894.154785	82.349205	205.628281	-3331.786377	460.880066	218.793411	-3195.761475	808.748535	178.586212	-3470.003906	81.774551	2.232725	-2759.816406	122.686234	207.339539	-3323.288086	48.748856	146.648315	-3127.964600	1328.775024	155.732147	-3138.163086	1136.056396
80	0.7900	155.531967	-3176.173828	810.894714	165.419556	-3159.063232	934.510986	65.984673	-3033.082275	451.915405	93.227890	-3172.107910	815.315247	51.131664	-2871.520020	82.493279	205.545990	-3320.216797	459.958588	217.836136	-3180.240234	806.474121	179.457748	-3468.215576	84.401405	6.458226	-2736.653564	124.846855	207.551758	-3322.205078	47.869362	145.050735	-3112.644287	1326.446899	154.270660	-3122.843262	1133.566040
81	0.8000	154.473770	-3160.015137	808.908569	164.612045	-3143.246826	932.551331	66.463470	-3015.365723	450.677338	92.199615	-3155.598877	813.415894	52.451847	-2852.142822	81.967590	205.538437	-3307.673096	458.894318	216.747849	-3164.431152	804.401489	180.547791	-3466.166016	87.537834	11.045437	-2716.414063	124.883682	207.761993	-3321.106934	46.792313	143.406982	-3097.312500	1324.352295	152.768585	-3107.395752	1131.332642
82	0.8100	153.277603	-3143.604004	807.203491	163.764099	-3127.225830	930.869629	66.862511	-2997.842773	449.711334	91.037582	-3138.867188	811.853638	54.113167	-2835.898193	80.783516	205.620056	-3294.112061	457.685272	215.517609	-3148.341309	802.553101	181.825729	-3463.741455	91.243904	15.864987	-2698.944580	122.728004	207.957245	-3320.001953	45.429619	141.729523	-3081.973633	1322.526123	151.238403	-3091.822510	1129.393311
83	0.8200	151.936157	-3126.966309	805.801147	162.870605	-3111.027832	929.486084	67.177025	-2980.522949	449.043091	89.733849	-3121.943604	810.652832	56.010448	-2822.593506	79.029968	205.803635	-3279.499512	456.333954	214.138367	-3131.989014	800.949341	183.247925	-3460.793457	95.565758	20.772097	-2684.097168	118.471657	208.119461	-3318.903076	43.687038	140.033356	-3066.628662	1320.998657	149.693436	-3076.129883	1127.779175
84	0.8300	150.446854	-3110.136475	804.717346	161.925644	-3094.684326	928.414734	67.398987	-2963.428711	448.687622	88.285637	-3104.868408	809.827820	58.031113	-2811.982422	76.857536	206.099716	-3263.812744	454.847839	212.608109	-3115.404541	799.607056	184.759628	-3457.145020	100.531960	25.611219	-2671.747803	112.380402	208.226379	-3317.841309	41.483841	138.335739	-3051.280273	1319.795166	148.148163	-3060.330811	1126.514893
85	0.8400	148.813385	-3093.159668	803.962585	160.923996	-3078.233643	927.664246	67.519562	-2946.595459	448.648163	86.695877	-3087.690186	809.384033	60.065250	-2803.778076	74.455521	206.516769	-3247.039307	453.239014	210.930847	-3098.628906	798.540894	186.298340	-3452.596436	106.147667	30.224255	-2661.787842	104.898308	208.257278	-3316.870117	38.774776	136.655792	-3035.929932	1318.935181	146.617889	-3044.441895	1125.617920
86	0.8500	147.045944	-3076.087158	803.541443	159.862244	-3061.717285	927.237732	67.531990	-2930.070801	448.915039	84.974495	-3070.462646	809.319275	62.014782	-2797.670898	72.025223	207.060516	-3229.173584	451.524628	209.117355	-3081.711914	797.763611	187.796844	-3446.938721	112.393921	34.466980	-2654.091797	96.619087	208.200912	-3316.067139	35.587517	135.013870	-3020.580078	1318.433350	145.118225	-3028.486816	1125.099854
87	0.8600	145.161591	-3058.978760	803.454102	158.738419	-3045.180664	927.134521	67.434418	-2913.915527	449.465210	83.137848	-3053.243896	809.622925	63.800373	-2793.332031	69.754883	207.733337	-3210.222900	449.728149	207.185318	-3064.713623	797.285278	189.186981	-3439.970947	119.229752	38.227283	-2648.473145	88.207596	208.066193	-3315.513916	32.069412	133.430862	-3005.234863	1318.299194	143.664154	-3012.493652	1124.968018
88	0.8700	143.184631	-3041.895508	803.695679	157.553680	-3028.668945	927.348999	67.231712	-2898.203369	450.261932	81.209564	-3036.093750	810.276855	65.367828	-2790.429443	67.797554	208.533371	-3190.203857	447.880432	205.159668	-3047.697510	797.114380	190.403885	-3431.511719	126.593323	41.440754	-2644.654785	80.281380	207.891800	-3315.235107	28.527704	131.927597	-2989.901123	1318.536133	142.271072	-2996.494873	1125.220093
89	0.8800	141.146057	-3024.899414	804.257446	156.312225	-3012.227051	927.873535	66.935051	-2883.021973	451.255890	79.219528	-3019.068848	811.257507	66.691483	-2788.632813	66.255798	209.453827	-3169.145996	446.020599	203.072571	-3030.729980	797.257629	191.389633	-3421.412109	134.406418	44.094791	-2642.282715	73.303123	207.749924	-3315.107422	25.436195	130.523804	-2974.585205	1319.143433	140.952728	-2980.522949	1125.852295
90	0.8900	139.082047	-3008.050049	805.126526	155.020920	-2995.897217	928.697510	66.560562	-2868.470215	452.390320	77.202682	-3002.223877	812.535156	67.773468	-2787.626465	65.174187	210.481995	-3147.091797	444.197876	200.961411	-3013.876221	797.718140	192.096054	-3409.566162	142.576935	46.215542	-2640.969482	67.532928	207.738464	-3314.757568	23.373060	129.237518	-2959.297852	1320.113770	139.721848	-2964.613281	1126.852417
91	0.9000	137.032516	-2991.400635	806.287354	153.688995	-2979.716064	929.809082	66.125748	-2854.652832	453.604828	75.197212	-2985.604004	814.077148	68.638092	-2787.131348	64.539444	211.599655	-3124.099365	442.471191	198.867798	-2997.197266	798.497253	192.486160	-3395.912109	151.000824	47.849251	-2640.352051	63.043446	207.960846	-3313.518066	22.881153	128.084381	-2944.049561	1321.435791	138.588928	-2948.798096	1128.204956
92	0.9100	135.039078	-2974.998047	807.721619	152.327774	-2963.716064	931.193665	65.646729	-2841.675049	454.841980	73.242760	-2969.249268	815.849182	69.320908	-2786.916504	64.292480	212.783463	-3100.242676	440.909546	196.835297	-2980.746826	799.594177	192.535416	-3380.430664	159.557938	49.043865	-2640.127686	59.765915	208.502380	-3310.487549	24.295527	127.076820	-2928.853516	1323.092651	137.562561	-2933.107666	1129.889648
93	0.9200	133.141830	-2958.877441	809.409424	150.949051	-2947.920166	932.837097	65.136108	-2829.628174	456.051788	71.377449	-2953.186279	817.814941	69.857529	-2786.813232	64.345154	214.006622	-3075.614990	439.589478	194.906219	-2964.568848	801.003662	192.233032	-3363.136963	168.104340	49.842960	-2640.076660	57.543621	209.415726	-3304.699707	27.631165	126.223923	-2913.721680	1325.062622	136.648376	-2917.567139	1131.882080
94	0.9300	131.377213	-2943.064209	811.330200	149.564377	-2932.345215	934.723511	64.601944	-2818.586426	457.194427	69.635612	-2937.432373	819.941345	70.276192	-2786.708496	64.599739	215.240509	-3050.328613	438.591736	193.118851	-2948.695801	802.718994	191.584457	-3344.069092	176.459488	50.287437	-2640.052246	56.175571	210.721649	-3295.322754	32.582882	125.531021	-2898.668701	1327.319214	135.849472	-2902.197998	1134.154053
95	0.9400	129.775009	-2927.570313	813.462219	148.184143	-2916.997803	936.835083	64.048767	-2808.595703	458.241486	68.045647	-2921.993164	822.195068	70.595039	-2786.534668	64.964424	216.456253	-3024.516113	437.995483	191.504333	-2933.147705	804.729248	190.613358	-3323.275635	184.399078	50.422241	-2639.969971	55.451149	212.415344	-3281.800293	38.634232	124.999641	-2883.707275	1329.831299	135.166290	-2887.015137	1136.673096
96	0.9500	128.357437	-2912.398438	815.782715	146.816071	-2901.878906	939.152893	63.479870	-2799.671631	459.176178	66.628632	-2906.864502	824.546753	70.823685	-2786.257324	65.363907	217.626404	-2998.330078	437.871613	190.086319	-2917.931885	807.018616	189.362976	-3300.810059	191.654495	50.298389	-2639.787109	55.172306	214.469696	-3263.880615	45.200466	124.627792	-2868.848145	1332.563110	134.596405	-2872.026123	1139.403687
97	0.9600	127.137901	-2897.539795	818.267273	145.465469	-2886.981689	941.653625	62.899456	-2791.798828	459.991547	65.397400	-2892.034424	826.966919	70.966286	-2785.871094	65.744324	218.725906	-2971.937988	438.273560	188.878433	-2903.045410	809.567505	187.894272	-3276.726807	197.924805	49.974384	-2639.494141	55.169029	216.834045	-3241.572998	51.741283	124.410034	-2854.101074	1335.474854	134.135712	-2857.233154	1142.307007
98	0.9700	126.121239	-2882.978271	820.888672	144.134674	-2872.294922	944.310242	62.314690	-2784.929443	460.689606	64.357323	-2877.483398	829.427551	71.026924	-2785.388184	66.074280	219.733078	-2945.514648	439.230652	187.885239	-2888.472900	812.349670	186.281860	-3251.079834	202.903122	49.512760	-2639.102051	55.304886	219.432373	-3215.079102	57.824142	124.337990	-2839.473145	1338.522095	133.776947	-2842.632568	1145.339844
99	0.9800	125.304359	-2868.690918	823.615479	142.823395	-2857.803467	947.090454	61.735981	-2778.991699	461.279114	63.506313	-2863.188721	831.898315	71.013756	-2784.835693	66.342255	220.630432	-2919.236328	440.741974	187.102432	-2874.193359	815.332642	184.608536	-3223.929199	206.311661	48.976452	-2638.634033	55.478916	222.164322	-3184.735840	63.146191	124.400833	-2824.969482	1341.656494	133.512207	-2828.213867	1148.455444
100	0.9900	124.677963	-2854.649902	826.411560	141.529861	-2843.489990	949.954895	61.177132	-2773.890625	461.774597	62.836643	-2849.122314	834.347534	70.941826	-2784.244141	66.552086	221.406525	-2893.261230	442.774384	186.519302	-2860.177979	818.475586	182.959259	-3195.338867	207.934128	48.423485	-2638.120361	55.622841	224.912338	-3150.976807	67.524529	124.585884	-2810.591064	1344.827026	133.331161	-2813.962891	1151.604736
101	1.0000	124.227676	-2840.824951	829.235352	140.251099	-2829.336914	952.859070	60.653473	-2769.520508	462.193665	62.336185	-2835.255371	836.739990	70.833183	-2783.644287	66.717712	222.056747	-2867.724609	445.264862	186.119110	-2846.394043	821.731018	181.416061	-3165.378174	207.643005	47.902596	-2637.591797	55.696152	227.552811	-3114.299805	70.875557	124.879189	-2796.335693	1347.980713	133.223251	-2799.859619	1154.736572
102	1.0100	123.936600	-2827.181885	832.040222	138.985306	-2815.324707	955.751526	60.180977	-2765.764893	462.555756	61.990604	-2821.556885	839.036621	70.715027	-2783.061523	66.858093	222.584534	-2842.728271	448.126648	185.882553	-2832.806152	825.043762	180.053619	-3134.110596	205.409988	47.450726	-2637.073486	55.680431	229.976654	-3075.229980	73.184204	125.266235	-2782.197998	1351.062866	133.177383	-2785.882568	1157.797363
103	1.0200	123.786194	-2813.686768	834.775085	137.732117	-2801.436035	958.577209	59.774406	-2762.504883	462.880554	61.784142	-2807.995361	841.196106	70.616264	-2782.509766	66.992958	223.000565	-2818.335693	451.256866	185.788162	-2819.378662	828.354004	178.935623	-3101.596680	201.305847	47.092407	-2636.582275	55.573730	232.111038	-3034.278076	74.485031	125.732597	-2768.169678	1354.019165	133.183029	-2772.007568	1160.733032
104	1.0300	123.758263	-2800.307373	837.385681	136.493576	-2787.654541	961.277954	59.446129	-2759.620850	463.185760	61.701118	-2794.538330	843.175659	70.564026	-2781.996338	67.139915	223.320892	-2794.577393	454.545502	185.815323	-2806.075928	831.595764	178.112030	-3067.890869	195.492569	46.840321	-2636.127686	55.385921	233.934280	-2991.908203	74.854774	126.264603	-2754.238770	1356.795776	133.230713	-2758.210449	1163.490723
105	1.0400	123.835785	-2787.010010	839.816833	135.275284	-2773.963867	963.794434	59.205524	-2756.994873	463.485931	61.727386	-2781.156494	844.931641	70.580833	-2781.518799	67.312378	223.563736	-2771.448242	457.882538	185.944229	-2792.863525	834.702148	177.617142	-3033.045410	188.204041	46.696102	-2635.711182	55.133701	235.481369	-2948.515625	74.408691	126.849831	-2740.392822	1359.342163	133.311996	-2744.468994	1166.018555
106	1.0500	124.004257	-2773.766602	842.014099	134.086258	-2760.351563	966.070374	59.058544	-2754.513916	463.790771	61.850212	-2767.822266	846.422729	70.682999	-2781.069336	67.518883	223.746155	-2748.922607	461.164185	186.158264	-2779.710449	837.605652	177.469208	-2997.116211	179.727142	46.652077	-2635.329102	54.836437	236.834717	-2904.423340	73.300217	127.477692	-2726.616211	1361.611206	133.421600	-2730.761963	1168.269409
107	1.0600	124.251694	-2760.550293	843.926575	132.939484	-2746.804932	968.051880	59.007805	-2752.070313	464.104736	62.059654	-2754.512207	847.610840	70.880333	-2780.638428	67.763298	223.880615	-2726.954834	464.297211	186.443710	-2766.588135	840.242432	177.671661	-2960.164063	170.376175	46.693703	-2634.974365	54.513130	238.107574	-2859.885986	71.711464	128.139648	-2712.892090	1363.560059	133.556305	-2717.070313	1170.198120
108	1.0700	124.568611	-2747.339844	845.508789	131.850510	-2733.314209	969.693237	59.052944	-2749.567627	464.426788	62.346977	-2741.206787	848.464722	71.176689	-2780.216553	68.045792	223.973053	-2705.490967	467.201721	186.790329	-2753.472900	842.552979	178.216599	-2922.255859	160.471115	46.801949	-2634.641113	54.179718	239.422394	-2815.097412	69.841042	128.829437	-2699.203613	1365.152222	133.715942	-2703.378662	1171.768311
109	1.0800	124.947678	-2734.116699	846.723206	130.837112	-2719.869629	970.956482	59.191360	-2746.918701	464.751770	62.705212	-2727.890381	848.959961	71.571159	-2779.792969	68.364235	224.022034	-2684.473633	469.812805	187.189941	-2740.343262	844.486755	179.089951	-2883.458984	150.317825	46.955379	-2634.322021	53.846642	240.891678	-2770.194092	67.889343	129.543213	-2685.534180	1366.357910	133.902573	-2689.675537	1172.947632
110	1.0900	125.383255	-2720.866699	847.541016	129.918060	-2706.462402	971.812866	59.418301	-2744.051758	465.071747	63.128521	-2714.552490	849.081055	72.059151	-2779.358887	68.715965	224.019379	-2663.844238	472.081451	187.637878	-2727.180664	846.001221	180.276382	-2843.840576	140.196381	47.133564	-2634.009521	53.519302	242.602142	-2725.264160	66.047974	130.279541	-2671.867920	1367.154907	134.121552	-2675.952637	1173.712402
111	1.1000	125.870422	-2707.578125	847.944336	129.111404	-2693.082275	972.246216	59.727112	-2740.911621	465.378113	63.610935	-2701.185547	848.822205	72.633156	-2778.904053	69.099335	223.951889	-2643.549316	473.974731	188.129944	-2713.970947	847.066528	181.762894	-2803.461670	130.354797	47.318230	-2633.697754	53.197628	244.605942	-2680.353027	64.491989	131.039276	-2658.188965	1367.529297	134.379761	-2662.203857	1174.047729
112	1.1100	126.404480	-2694.242676	847.925842	128.434250	-2679.720459	972.250061	60.109238	-2737.461182	465.663300	64.146027	-2687.785645	848.187927	73.282898	-2778.419189	69.514656	223.803940	-2623.538574	475.475128	188.662903	-2700.700439	847.663818	183.539337	-2762.384766	121.010429	47.494415	-2633.378906	52.877701	246.917511	-2635.480225	63.379093	131.825394	-2644.484619	1367.475098	134.686401	-2648.427002	1173.945801
113	1.1200	126.980423	-2680.852783	847.489441	127.900017	-2666.364502	971.830811	60.554543	-2733.675537	465.922150	64.727028	-2674.348389	847.191895	73.994881	-2777.894531	69.964409	223.560120	-2603.763428	476.580383	189.233871	-2687.357910	847.786987	185.596756	-2720.683105	112.352440	47.649734	-2633.044922	52.552704	249.517471	-2590.656738	62.852592	132.642685	-2630.741699	1366.996460	135.051117	-2634.620361	1173.409912
114	1.1300	127.593323	-2667.402100	846.649536	127.519104	-2653.001953	971.004517	61.051231	-2729.542236	466.152039	65.347008	-2660.871826	845.856079	74.751839	-2777.321045	70.453262	223.209091	-2584.178711	477.301605	189.839737	-2673.932373	847.442871	187.923752	-2678.453857	104.545448	47.774181	-2632.689697	52.215656	252.357300	-2545.905518	63.046223	133.497604	-2616.950195	1366.104980	135.484650	-2620.784668	1172.451294
115	1.1400	128.238129	-2653.883545	845.429993	127.297356	-2639.616943	969.796936	61.586040	-2725.057861	466.352783	65.998604	-2647.353271	844.210205	75.531853	-2776.689453	70.986893	222.746613	-2564.741699	477.661835	190.477554	-2660.413574	846.649902	190.502823	-2635.833740	97.728798	47.858406	-2632.305176	51.860317	255.365677	-2501.282959	64.086121	134.397720	-2603.102295	1364.821655	135.997070	-2606.920654	1171.089966
116	1.1500	128.910416	-2640.287842	843.863281	127.236595	-2626.191650	968.241821	62.145042	-2720.217773	466.525330	66.675888	-2633.786621	842.289063	76.308136	-2775.994141	71.571587	222.178696	-2545.413574	477.693390	191.145020	-2646.789795	845.437683	193.306839	-2593.009277	92.012367	47.895653	-2631.883545	51.483555	258.451202	-2456.894775	66.087967	135.351334	-2589.190186	1363.175293	136.598267	-2593.027832	1169.354614
117	1.1600	129.606689	-2626.606445	841.988770	127.334084	-2612.706543	966.379883	62.714180	-2715.016846	466.669739	67.373634	-2620.164551	840.131958	77.049294	-2775.230957	72.213829	221.523651	-2526.164307	477.434387	191.839722	-2633.048828	843.845398	196.296585	-2550.226563	87.468620	47.882088	-2631.420654	51.084785	261.503632	-2412.911865	69.147018	136.367096	-2575.209473	1361.201538	137.296738	-2579.105225	1167.281982
118	1.1700	130.325089	-2612.825928	839.850891	127.583336	-2599.138184	964.256165	63.280121	-2709.441650	466.784393	68.089355	-2606.475342	837.780640	77.720200	-2774.397705	72.920120	220.811783	-2506.974609	476.925934	192.560837	-2619.176025	841.921204	199.419373	-2507.786865	84.121956	47.817459	-2630.908203	50.665909	264.397522	-2369.569580	73.319534	137.453720	-2561.156250	1358.942749	138.099533	-2565.149414	1164.914917
119	1.1800	131.065674	-2598.931152	837.498474	127.974823	-2585.461914	961.919312	63.831097	-2703.471924	466.864258	68.822601	-2592.704834	835.278198	78.284294	-2773.499268	73.698181	220.082748	-2487.842285	476.207642	193.308716	-2605.157227	839.718811	202.608246	-2466.042480	81.940025	47.706455	-2630.345703	50.232777	266.994293	-2327.167725	78.601936	138.619476	-2547.028564	1356.446655	139.012695	-2551.156006	1162.302490
120	1.1900	131.831131	-2584.905029	834.982361	128.496796	-2571.652344	959.420288	64.357658	-2697.075928	466.901154	69.576164	-2578.833740	832.667603	78.705589	-2772.540283	74.557281	219.380173	-2468.782715	475.315125	194.085861	-2590.976318	837.297363	205.783081	-2425.380615	80.828140	47.556541	-2629.729004	49.793011	269.152161	-2286.058594	84.906166	139.871902	-2532.824707	1353.764893	140.039810	-2537.116455	1159.498291
121	1.2000	132.626678	-2570.728516	832.354309	129.136017	-2557.683350	956.809875	64.853340	-2690.216064	466.884460	70.356018	-2564.840576	829.990601	78.951889	-2771.529053	75.510422	218.744751	-2449.826172	474.278503	194.897202	-2576.616699	834.718140	208.853210	-2386.205566	80.629570	47.377666	-2629.059326	49.356655	270.738464	-2246.624512	92.039711	141.217422	-2518.545654	1350.951782	141.182678	-2523.021973	1156.558105
122	1.2100	133.460556	-2556.381836	829.666138	129.879456	-2543.531250	954.139404	65.315071	-2682.849365	466.802551	71.171181	-2550.701172	827.287598	78.997253	-2770.472412	76.576050	218.208221	-2431.015137	473.122711	195.749908	-2562.062500	832.044800	211.722321	-2348.913574	81.133553	47.179401	-2628.338623	48.933533	271.650635	-2209.246338	99.694923	142.661179	-2504.189697	1348.063232	142.441895	-2508.860107	1153.540527
123	1.2200	134.343201	-2541.844238	826.968262	130.714554	-2529.173828	951.458374	65.743530	-2674.928711	466.644073	72.033302	-2536.390625	824.596985	78.823853	-2769.373291	77.779305	217.789383	-2412.394287	471.869629	196.653061	-2547.297852	829.339478	214.295471	-2313.870850	82.091049	46.968117	-2627.569336	48.530025	271.836060	-2174.269775	107.457581	144.206635	-2489.759277	1345.154663	143.815918	-2494.619385	1150.503174
124	1.2300	135.287216	-2527.095703	824.309021	131.630173	-2514.592285	948.815247	66.142822	-2666.405273	466.399231	72.956161	-2521.882813	821.954712	78.423744	-2768.227539	79.153839	217.494644	-2394.000244	470.542358	197.618301	-2532.309082	826.663513	216.487839	-2281.395264	83.236244	46.746223	-2626.757568	48.147312	271.303314	-2141.969482	114.837494	145.855392	-2475.254395	1342.280640	145.301773	-2480.286133	1147.502563
125	1.2400	136.306229	-2512.120361	821.734009	132.617279	-2499.774414	946.255127	66.519745	-2657.230469	466.060822	73.954384	-2507.154297	819.394531	77.799423	-2767.021973	80.741791	217.321518	-2375.862061	469.166351	198.658020	-2517.085938	824.073608	218.233063	-2251.740723	84.311150	46.510136	-2625.908936	47.776279	270.123840	-2112.525391	121.316643	147.607086	-2460.677490	1339.493164	146.894135	-2465.848633	1144.593140
126	1.2500	137.414688	-2496.903809	819.284851	133.669815	-2484.711914	943.819702	66.882790	-2647.353027	465.622589	75.043449	-2492.185059	816.947388	76.963829	-2765.729004	82.593246	217.263840	-2357.994873	467.772156	199.785736	-2501.622803	821.622314	219.491394	-2225.091064	85.089569	46.251377	-2625.029053	47.395500	268.418671	-2086.014648	126.403587	149.459106	-2446.029785	1336.840576	148.586975	-2451.295654	1141.825195
